field_combination,summary_value,request_count,fill_rate
zip:18058,1246,111710,0.011153880583654104
zip:18062,4812,138468,0.03475171158679262
zip:18063,3986,204680,0.019474301348446355
zip:18064,8187,628825,0.013019520534329901
zip:18066,409,11602,0.03525254266505775
zip:18067,11080,618285,0.017920538263098734
zip:18069,766,60591,0.012642141572180687
zip:18071,3700,442339,0.008364625321303344
zip:18072,1115,58470,0.019069608346160425
zip:18073,761,21026,0.0361932845048987
zip:18074,160,12046,0.013282417399966794
zip:18077,354,5488,0.06450437317784256
zip:18078,2786,135457,0.020567412536819804
zip:18080,3929,257244,0.015273436892600021
zip:18088,1064,76151,0.013972239366521779
zip:18091,202,5073,0.039818647742952885
zip:18101,471,15331,0.03072206640140891
zip:18102,23773,1226575,0.019381611397590853
zip:18103,14586,699772,0.020843932023573392
zip:18104,24551,1226229,0.020021545730854514
zip:18105,19,2570,0.007392996108949416
zip:18106,40,6063,0.006597394029358403
zip:18109,6452,328802,0.019622751686425265
zip:18201,10260,614209,0.016704411690483208
zip:18202,3045,158998,0.019151184291626308
zip:18210,486,29003,0.016756887218563596
zip:18220,68,9500,0.007157894736842105
zip:18222,1460,74693,0.01954667773419196
zip:18224,50,7217,0.0069280864625190525
zip:18229,3042,148946,0.020423509191250522
zip:18232,1857,67435,0.027537628827760067
zip:18235,12953,1094908,0.01183021769865596
zip:18240,657,20482,0.0320769456107802
zip:18249,200,4866,0.04110152075626798
zip:18252,1139,35719,0.031887790811612866
zip:18255,997,109780,0.009081799963563491
zip:18301,6291,451452,0.01393503628292709
zip:18302,11075,625947,0.01769319127657773
zip:18325,98,13261,0.007390091245004148
zip:18326,2666,146159,0.018240409417141605
zip:18328,160,19239,0.008316440563438849
zip:18334,560,76112,0.007357578305654824
zip:18337,9957,389824,0.025542296010507306
zip:18344,923,105612,0.008739537173806006
zip:18346,126,5344,0.023577844311377244
zip:18347,1064,36276,0.029330686955562908
zip:18353,136,4156,0.032723772858517804
zip:18360,14855,1046082,0.01420060760055139
zip:18403,2439,84407,0.028895707701967845
zip:18405,293,50705,0.005778522828123459
zip:18407,4244,276624,0.015342125050610214
zip:18411,7148,287748,0.024841180477362137
zip:18419,928,96918,0.009575104727707959
zip:18421,403,10028,0.040187475069804544
zip:18424,1283,154488,0.008304852156801823
zip:18426,1757,181985,0.009654641866087865
zip:18428,1084,63007,0.017204437602171187
zip:18431,2092,201772,0.01036813829470888
zip:18434,2040,110869,0.018400093804399786
zip:18435,132,7427,0.017772990440285446
zip:18436,2048,176784,0.011584758801701511
zip:18444,981,54633,0.017956180330569435
zip:18445,787,61683,0.012758782808877649
zip:18446,191,12569,0.015196117431776594
zip:18447,5802,330160,0.01757329779500848
zip:18452,423,21299,0.01986008732804357
zip:18465,428,35010,0.012225078548986005
zip:18466,11217,1034399,0.010843978000752128
zip:18470,208,65361,0.003182325851807653
zip:18472,332,7534,0.04406689673480223
zip:18504,8215,527370,0.015577298670762463
zip:18505,12876,663390,0.019409397187174965
zip:18507,1016,58700,0.017308347529812605
zip:18508,1774,132962,0.013342157909778734
zip:18509,5082,318785,0.015941778941920105
zip:18510,5637,324841,0.017353105057551232
zip:18512,4189,331476,0.012637415680169907
zip:18517,485,13905,0.034879539733908664
zip:18518,2069,151376,0.01366795264771166
zip:18519,393,41885,0.009382833950101468
zip:18603,4325,279028,0.015500236535401465
zip:18610,2559,216617,0.01181347724324499
zip:18612,6770,330860,0.020461826754518526
zip:18614,1229,103284,0.011899229309476782
zip:18615,816,15647,0.05215057199463156
zip:18617,425,12672,0.033538510101010104
zip:18621,3682,376933,0.00976831426274696
zip:18623,274,65258,0.0041987189310122896
zip:18629,26,2156,0.012059369202226345
zip:18630,437,57197,0.007640260852841932
zip:18634,2719,201355,0.013503513694718283
zip:18640,5926,376508,0.015739373399768396
zip:18641,211,6632,0.03181544028950543
zip:18642,55,3355,0.01639344262295082
zip:18643,3041,113152,0.026875353506787332
zip:18651,565,28496,0.019827344188658058
zip:18655,7037,382787,0.018383591919265807
zip:18656,394,99699,0.003951895204565743
zip:18657,2651,195587,0.013554070567062228
zip:18660,240,29569,0.008116608610368968
zip:18661,1020,143006,0.007132567864285414
zip:18701,823,50725,0.0162247412518482
zip:18702,28825,1628884,0.01769616498166843
zip:18703,335,16188,0.020694341487521622
zip:18704,15657,870544,0.017985305739859216
zip:18705,1179,85103,0.013853800688577372
zip:18706,1303,131553,0.009904753217334458
zip:18707,5298,363739,0.014565388918977618
zip:18708,2744,213499,0.012852519215546677
zip:18709,100,13816,0.007237984944991315
zip:18801,1171,97603,0.011997582041535608
zip:18810,429,48692,0.008810482214737535
zip:18812,23,3055,0.0075286415711947625
zip:18822,339,36745,0.009225744999319635
zip:18826,46,1912,0.02405857740585774
zip:18832,435,60568,0.007182010302469951
zip:18833,262,24774,0.010575603455235328
zip:18834,841,107986,0.007788046598633156
zip:18837,490,50390,0.009724151617384401
zip:18840,3937,305297,0.012895639328260678
zip:18847,1528,85147,0.01794543554088811
zip:18848,2181,215760,0.01010845383759733
zip:18853,1385,98623,0.01404337730549669
zip:18901,3262,127427,0.02559897039089047
zip:18902,1205,59631,0.02020761013566769
zip:18914,1362,50954,0.026729991757271265
zip:18930,357,22096,0.016156770456191166
zip:18938,2084,37579,0.055456504962878204
zip:18942,1263,130076,0.009709708170607952
zip:18944,4170,139144,0.02996895302707986
zip:18947,303,13634,0.02222385213436996
zip:18951,5126,229923,0.022294420305928507
zip:18955,18,1699,0.01059446733372572
zip:18960,743,44196,0.016811476151687935
zip:18964,1829,73994,0.024718220396248346
zip:18966,2152,176870,0.012167128399389382
zip:18969,2038,89747,0.02270827994250504
zip:18970,18,1360,0.013235294117647059
zip:18972,1577,73856,0.021352361351819758
zip:18974,10538,320555,0.03287423375083839
zip:18976,1107,53283,0.020775857215246888
zip:19001,1743,64250,0.0271284046692607
zip:19002,5089,157895,0.03223027961620064
zip:19003,103,9910,0.010393541876892029
zip:19004,1827,102600,0.01780701754385965
zip:19006,620,34948,0.017740643241387202
zip:19007,12114,634401,0.01909517797103094
zip:19008,1019,56020,0.018189932167083183
zip:19010,436,12391,0.035186829150189655
zip:19012,334,37862,0.00882150969309598
zip:19013,16292,933947,0.017444244694827436
zip:19014,2448,119470,0.020490499707039426
zip:19015,7942,375883,0.021128915114543623
zip:19018,3384,262090,0.012911595253538861
zip:19020,13927,762298,0.01826975802114134
zip:19021,2842,203991,0.013931987195513527
zip:19023,19648,850349,0.02310580714506632
zip:19025,193,3433,0.056219050393242063
zip:19026,9047,549466,0.016465077002034704
zip:19027,2297,99341,0.02312237646087718
zip:19029,298,18185,0.016387132251855924
zip:19032,914,92869,0.009841820198343903
zip:19033,2097,73213,0.02864245420895196
zip:19035,681,27363,0.02488762197127508
zip:19036,8415,492255,0.01709479842764421
zip:19038,4507,265401,0.016981850106065916
zip:19040,959,33478,0.02864567775852799
zip:19041,20,3895,0.005134788189987163
zip:19043,382,2113,0.18078561287269285
zip:19044,2734,77229,0.035401209390254956
zip:19046,1378,122297,0.011267651700368775
zip:19047,6663,227422,0.029297957101775553
zip:19050,26644,1359115,0.019603933441982465
zip:19053,1352,95405,0.014171165033279177
zip:19054,3898,238899,0.016316518696185417
zip:19055,4044,175768,0.023007600928496654
zip:19056,1694,74565,0.022718433581439015
zip:19057,2868,132329,0.021673253784128953
zip:19060,26,8824,0.0029465095194922937
zip:19061,4014,225822,0.017775061774317827
zip:19063,10406,566638,0.018364458437309182
zip:19064,3729,117775,0.03166206750159202
zip:19067,5525,319647,0.01728469217605671
zip:19070,132,8180,0.01613691931540342
zip:19072,731,31296,0.023357617586912065
zip:19073,776,14594,0.05317253665890092
zip:19074,1568,46753,0.033537954783650244
zip:19076,1886,147324,0.012801715945806522
zip:19078,5255,252160,0.020839942893401017
zip:19079,1090,152315,0.007156222302465286
zip:19081,993,63930,0.015532613796339747
zip:19082,18812,1079562,0.017425585561551816
zip:19083,11410,639228,0.017849656147728196
zip:19086,2614,120223,0.021742927725975896
zip:19087,528,17775,0.02970464135021097
zip:19090,2251,147754,0.015234782137877824
zip:19094,244,22158,0.011011824171856666
zip:19095,42,13340,0.0031484257871064467
zip:19096,334,21868,0.015273458935430766
zip:19099,3,1366,0.0021961932650073207
zip:19102,746,60159,0.012400472082315197
zip:19103,8651,394039,0.021954679612931714
zip:19104,34424,1919565,0.01793322966401242
zip:19106,4541,322464,0.014082192120670835
zip:19107,853,91036,0.00936991959224922
zip:19108,426,26189,0.01626637137729581
zip:19111,23325,1241535,0.018787227101934298
zip:19112,11,2034,0.005408062930186824
zip:19114,5609,235740,0.02379316195808942
zip:19115,15551,1010049,0.015396282754599035
zip:19116,4183,284707,0.014692297695525575
zip:19118,4525,163734,0.02763628812586268
zip:19119,5337,265223,0.02012268920870362
zip:19120,104365,5913348,0.017649054308997204
zip:19121,37458,2332306,0.016060499780046016
zip:19122,1457,65460,0.022257867399938895
zip:19123,4901,261915,0.018712177614875054
zip:19124,205664,12726796,0.016159919590130932
zip:19125,13630,803643,0.016960267183313983
zip:19126,2743,85775,0.031979014864471
zip:19127,203,3428,0.05921820303383897
zip:19128,22330,1339333,0.016672478017042813
zip:19129,96611,5182343,0.018642339960901855
zip:19130,25918,1745230,0.014850764655661432
zip:19131,35839,2158003,0.01660748386355348
zip:19132,45348,2516473,0.018020459587684827
zip:19133,5369,451982,0.011878791633295131
zip:19134,93237,5241954,0.017786687941176132
zip:19135,16452,939102,0.01751886376559735
zip:19136,7166,485329,0.01476524172262527
zip:19137,99,4528,0.021863957597173144
zip:19138,19007,1194855,0.01590736951345561
zip:19139,32366,2001849,0.01616805263533863
zip:19140,32734,1585176,0.020650072925656206
zip:19141,19130,1122797,0.017037808259195562
zip:19142,31807,1845313,0.01723664223901311
zip:19143,63172,3797526,0.016635040813413784
zip:19144,125544,7254663,0.017305283512135575
zip:19145,13700,768527,0.017826309290369758
zip:19146,12409,933760,0.01328928204249486
zip:19147,17107,1014597,0.016860881709683747
zip:19148,9168,493429,0.01858018073522229
zip:19149,18546,1051788,0.01763283095072391
zip:19150,3902,267388,0.01459302586503508
zip:19151,16796,1158714,0.014495380223247497
zip:19152,4950,269423,0.018372596251990364
zip:19153,1917,144419,0.01327387670597359
zip:19154,5860,316880,0.018492804847260794
zip:19301,474,30475,0.015553732567678426
zip:19311,2711,85423,0.03173618346347003
zip:19317,40,1906,0.02098635886673662
zip:19320,14467,864397,0.01673652268575666
zip:19330,79,5270,0.014990512333965844
zip:19335,7771,310863,0.02499815031058698
zip:19341,2446,103994,0.023520587726214973
zip:19342,1523,66293,0.022973767969468872
zip:19343,167,3468,0.04815455594002307
zip:19344,63,19837,0.0031758834501184655
zip:19348,1324,110886,0.011940190826614721
zip:19350,1062,38160,0.027830188679245284
zip:19352,96,15333,0.006261005674036392
zip:19355,3233,189200,0.017087737843551797
zip:19362,104,2224,0.046762589928057555
zip:19363,4940,170037,0.029052500338161695
zip:19365,937,31256,0.029978244177117995
zip:19373,219,12311,0.0177889692145236
zip:19380,7008,302789,0.023144830228310802
zip:19382,11439,525311,0.021775671935291667
zip:19390,1033,109660,0.00942002553346708
zip:19401,15352,1017174,0.015092796316067851
zip:19403,11716,704638,0.016626977256406834
zip:19406,8582,252400,0.03400158478605388
zip:19422,1092,57769,0.018902871782443872
zip:19425,1078,51574,0.02090200488618296
zip:19426,6569,308432,0.021298049489028376
zip:19428,1902,93470,0.020348775008023966
zip:19438,1309,79683,0.016427594342582483
zip:19440,82,1876,0.04371002132196162
zip:19444,224,4062,0.055145248645987195
zip:19446,11058,473863,0.023335858676452898
zip:19454,2042,90526,0.022557055431588716
zip:19460,16033,578488,0.027715354510378782
zip:19462,1824,108096,0.016873889875666074
zip:19464,19325,1018771,0.01896893413730858
zip:19465,2046,97820,0.02091596810468207
zip:19468,2114,102186,0.02068776544732155
zip:19473,951,29878,0.031829439721534236
zip:19506,1437,145905,0.009848874267502828
zip:19507,234,42695,0.005480735449115821
zip:19508,1084,78098,0.01387999692693795
zip:19510,837,41290,0.02027125211915718
zip:19512,3338,139587,0.023913401677806673
zip:19518,3517,274186,0.012827059003741986
zip:19520,331,16990,0.01948204826368452
zip:19522,1123,39625,0.028340694006309147
zip:19525,1737,85713,0.020265303979559692
zip:19530,5709,154632,0.036919913083967096
zip:19533,213,9867,0.021587108543630284
zip:19534,360,9411,0.03825310806503028
zip:19539,974,12242,0.07956216304525404
zip:19540,1864,238618,0.007811648744017635
zip:19543,2066,182499,0.011320609975945074
zip:19547,74,5167,0.014321656667311786
zip:19551,153,3988,0.038365095285857576
zip:19555,1585,23828,0.06651838173577304
zip:19560,1288,120690,0.010671969508658547
zip:19565,8,897,0.008918617614269788
zip:19567,3,527,0.0056925996204933585
zip:19601,20234,1121825,0.018036681300559358
zip:19602,2476,142263,0.01740438483653515
zip:19604,4807,304057,0.015809535712053988
zip:19605,3402,247781,0.013729866293218608
zip:19606,7614,388868,0.019579908863676106
zip:19607,1611,118123,0.013638326151553888
zip:19608,7255,388677,0.018665884526226147
zip:19609,1337,136423,0.009800400225768382
zip:19610,2864,176013,0.016271525398692144
zip:19611,996,30976,0.03215392561983471
zip:19701,13810,884677,0.015610217062272445
zip:19702,14326,778486,0.018402386170078847
zip:19703,3004,221040,0.013590300398117988
zip:19707,1036,78291,0.0132326831947478
zip:19709,13548,936026,0.014473956920000086
zip:19711,9266,477163,0.01941894069741367
zip:19713,9394,489357,0.019196619237080496
zip:19720,22037,1438236,0.015322241968633799
zip:19734,384,16961,0.02264017451801191
zip:19801,6421,298433,0.021515717095629504
zip:19802,14916,1166521,0.012786739372887415
zip:19803,5776,235499,0.024526643425237474
zip:19804,4239,247501,0.017127203526450398
zip:19805,40017,1961553,0.020400672324428656
zip:19806,1936,156944,0.012335610153940258
zip:19807,151,4136,0.036508704061895554
zip:19808,11700,783772,0.014927810638808225
zip:19809,4801,273961,0.01752439215800789
zip:19810,13446,641820,0.020949799009067963
zip:19895,64,146020,0.000438296123818655
zip:19901,13433,1071838,0.012532677512833096
zip:19904,26819,1601270,0.016748580813978904
zip:19933,568,30933,0.018362266834771927
zip:19934,2502,140305,0.017832579024268557
zip:19938,1349,71610,0.018838151096215613
zip:19939,1100,95588,0.011507720634389254
zip:19940,100,22247,0.004494988088281566
zip:19943,3364,372384,0.009033685657815588
zip:19945,2851,171620,0.016612282950705045
zip:19946,65,3259,0.019944768333844738
zip:19947,1028,128992,0.007969486479781691
zip:19950,700,11253,0.06220563405314138
zip:19952,885,69825,0.012674543501611171
zip:19956,1177,56747,0.02074118455601177
zip:19958,2920,619487,0.00471357752462925
zip:19960,945,70356,0.013431690260958553
zip:19962,4641,181211,0.02561102802809984
zip:19963,9594,882316,0.010873655243699536
zip:19964,19,1478,0.012855209742895805
zip:19966,9806,818653,0.011978212991340654
zip:19968,7091,659374,0.010754139532344314
zip:19970,292,25816,0.011310814998450573
zip:19971,2235,426764,0.0052370865396331465
zip:19973,10820,1075075,0.010064414110643443
zip:19975,1370,107105,0.01279118621913076
zip:19977,6428,454216,0.014151857266146503
zip:20001,19126,753858,0.025370825805390407
zip:20002,155158,6648375,0.023337732904657155
zip:20003,20147,843661,0.023880444870629316
zip:20005,6927,184462,0.037552449827064655
zip:20006,11,4730,0.002325581395348837
zip:20007,6715,501129,0.013399743379449203
zip:20008,15007,663579,0.022615242495618457
zip:20009,35268,1540428,0.022894935693196956
zip:20010,11524,573928,0.0200791736942613
zip:20011,77206,3696748,0.020884842569739673
zip:20012,322,15684,0.020530476919153277
zip:20013,159,18278,0.008698982383192909
zip:20016,7701,383199,0.020096607767765572
zip:20017,6097,233237,0.026140792412867597
zip:20018,90364,4033931,0.022400978102996804
zip:20019,89244,4079382,0.02187684311005932
zip:20020,69682,3283944,0.021218997644296005
zip:20024,5099,222166,0.02295130668059019
zip:20032,21110,1232806,0.01712353768557259
zip:20036,1214,70447,0.017232813320652407
zip:20037,84,7946,0.010571356657437704
zip:20052,21,3607,0.005822012752980316
zip:20103,16,13374,0.001196351129056378
zip:20105,6480,105248,0.061568865916692
zip:20109,7810,178685,0.04370820158379271
zip:20110,17944,430762,0.041656413518369774
zip:20111,2333,41938,0.0556297391387286
zip:20112,1708,35864,0.04762435868837832
zip:20113,89,2877,0.030935001737921446
zip:20115,3263,123078,0.026511643023123546
zip:20116,999,25469,0.03922415485492167
zip:20120,10666,233994,0.04558236535979555
zip:20121,2932,134962,0.02172463360056905
zip:20124,829,52587,0.015764352406488297
zip:20130,246,11631,0.02115037400051586
zip:20132,3196,101451,0.031502893022247194
zip:20136,871,22273,0.03910564360436403
